Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
451.0,30.0,RM,70.0,5684.0,Pave,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6.0,8.0,1930.0,2005.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,813.0,813.0,GasA,Ex,Y,FuseA,813.0,0.0,0.0,813.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,None,Detchd,1932.0,Unf,1.0,270.0,Fa,Fa,N,0.0,113.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2006.0,WD,Normal
452.0,20.0,RL,62.0,70761.0,Pave,None,IR1,Low,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7.0,5.0,1975.0,1975.0,Gable,WdShngl,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,655.0,Unf,0.0,878.0,1533.0,GasA,TA,Y,SBrkr,1533.0,0.0,0.0,1533.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,2.0,TA,Attchd,1975.0,Unf,2.0,576.0,TA,TA,Y,200.0,54.0,0.0,0.0,0.0,0.0,None,None,None,0.0,12.0,2006.0,WD,Normal
453.0,60.0,RL,85.0,9303.0,Pave,None,IR1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6.0,5.0,1996.0,1997.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,Gd,TA,PConc,Ex,TA,No,ALQ,742.0,Unf,0.0,130.0,872.0,GasA,Ex,Y,SBrkr,888.0,868.0,0.0,1756.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,0.0,None,Attchd,1996.0,Fin,2.0,422.0,TA,TA,Y,144.0,122.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2007.0,WD,Normal
454.0,60.0,FV,75.0,9000.0,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8.0,5.0,2008.0,2008.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,Ex,Y,SBrkr,786.0,804.0,0.0,1590.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,Typ,0.0,None,Attchd,2008.0,RFn,2.0,676.0,TA,TA,Y,0.0,30.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2009.0,WD,Normal
455.0,90.0,RL,63.0,9297.0,Pave,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5.0,5.0,1976.0,1976.0,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1606.0,Unf,0.0,122.0,1728.0,GasA,TA,Y,SBrkr,1728.0,0.0,0.0,1728.0,2.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,Typ,0.0,None,Detchd,1976.0,Unf,2.0,560.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2006.0,WD,Family
456.0,20.0,RL,80.0,9600.0,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7.0,6.0,1973.0,1973.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,ALQ,916.0,Unf,0.0,326.0,1242.0,GasA,Fa,Y,SBrkr,1242.0,0.0,0.0,1242.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1973.0,Unf,2.0,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,9.0,2007.0,WD,Normal
457.0,70.0,RM,34.0,4571.0,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5.0,5.0,1916.0,1950.0,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Fa,N,SBrkr,624.0,720.0,0.0,1344.0,0.0,0.0,1.0,0.0,4.0,1.0,TA,7.0,Typ,0.0,None,Detchd,1916.0,Unf,3.0,513.0,Fa,Fa,Y,0.0,0.0,96.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2008.0,COD,Abnorml
458.0,20.0,RL,80.0,53227.0,Pave,None,IR1,Low,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,1Story,4.0,6.0,1954.0,1994.0,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,1116.0,Unf,0.0,248.0,1364.0,GasA,Ex,Y,SBrkr,1663.0,0.0,0.0,1663.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,6.0,Min1,2.0,Gd,Attchd,1954.0,Fin,2.0,529.0,TA,TA,Y,224.0,137.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3.0,2008.0,WD,Normal
459.0,70.0,RM,60.0,5100.0,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8.0,7.0,1925.0,1996.0,Hip,CompShg,Stucco,Wd Shng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,588.0,588.0,GasA,Fa,Y,SBrkr,833.0,833.0,0.0,1666.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Detchd,1925.0,Unf,1.0,228.0,TA,TA,Y,192.0,63.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,6.0,2008.0,WD,Normal
460.0,50.0,RL,52.0,7015.0,Pave,None,IR1,Bnk,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5.0,4.0,1950.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkCmn,161.0,TA,TA,CBlock,TA,TA,No,LwQ,185.0,Unf,0.0,524.0,709.0,GasA,TA,Y,SBrkr,979.0,224.0,0.0,1203.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,Typ,1.0,TA,Detchd,1950.0,Unf,1.0,352.0,TA,TA,Y,0.0,0.0,248.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2009.0,WD,Normal
461.0,60.0,FV,75.0,8004.0,Pave,None,IR1,Lvl,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8.0,5.0,2009.0,2009.0,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,544.0,Unf,0.0,288.0,832.0,GasA,Ex,Y,SBrkr,832.0,1103.0,0.0,1935.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,8.0,Typ,0.0,None,BuiltIn,2009.0,Fin,2.0,552.0,TA,TA,Y,0.0,150.0,0.0,0.0,0.0,0.0,None,None,None,0.0,12.0,2009.0,New,Partial
462.0,70.0,RL,60.0,7200.0,Pave,None,Reg,Lvl,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7.0,9.0,1936.0,2007.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,350.0,BLQ,210.0,0.0,560.0,GasA,Ex,Y,SBrkr,575.0,560.0,0.0,1135.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,None,Detchd,1971.0,RFn,2.0,576.0,TA,TA,Y,256.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,4.0,2009.0,WD,Normal
463.0,20.0,RL,60.0,8281.0,Pave,None,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,5.0,1965.0,1965.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,553.0,BLQ,311.0,0.0,864.0,GasA,Gd,Y,SBrkr,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,Po,Detchd,1965.0,Unf,1.0,360.0,TA,TA,Y,0.0,0.0,236.0,0.0,0.0,0.0,None,GdWo,None,0.0,12.0,2009.0,WD,Normal
464.0,70.0,RL,74.0,11988.0,Pave,None,IR1,HLS,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6.0,7.0,1934.0,1995.0,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,326.0,Unf,0.0,389.0,715.0,GasA,Fa,Y,FuseA,849.0,811.0,0.0,1660.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8.0,2008.0,WD,Normal
465.0,20.0,RL,60.0,8430.0,Pave,None,Reg,HLS,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5.0,5.0,1978.0,1978.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,TA,TA,CBlock,Gd,TA,No,Rec,616.0,Unf,0.0,424.0,1040.0,GasA,TA,Y,SBrkr,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8.0,2009.0,WD,Normal
466.0,120.0,RM,43.0,3072.0,Pave,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7.0,5.0,2004.0,2004.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1375.0,1375.0,GasA,Ex,Y,SBrkr,1414.0,0.0,0.0,1414.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,TA,Attchd,2004.0,Fin,2.0,398.0,TA,TA,Y,144.0,20.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2006.0,WD,Normal
467.0,20.0,RL,85.0,10628.0,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7.0,5.0,1970.0,1970.0,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778.0,Unf,0.0,499.0,1277.0,GasA,TA,Y,SBrkr,1277.0,0.0,0.0,1277.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,1.0,Po,Attchd,1970.0,Unf,2.0,526.0,TA,TA,Y,0.0,0.0,0.0,0.0,176.0,0.0,None,GdWo,None,0.0,4.0,2007.0,WD,Normal
468.0,70.0,RL,79.0,9480.0,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,5.0,7.0,1942.0,1995.0,Gable,CompShg,MetalSd,MetalSd,Stone,224.0,TA,TA,CBlock,TA,TA,No,LwQ,386.0,Unf,0.0,342.0,728.0,GasA,Ex,Y,SBrkr,888.0,756.0,0.0,1644.0,0.0,0.0,1.0,1.0,3.0,1.0,Gd,7.0,Typ,2.0,Gd,Attchd,1942.0,Unf,1.0,312.0,TA,TA,Y,168.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2007.0,WD,Normal
469.0,20.0,RL,98.0,11428.0,Pave,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,248.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1626.0,1626.0,GasA,Ex,Y,SBrkr,1634.0,0.0,0.0,1634.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2006.0,RFn,3.0,866.0,TA,TA,Y,0.0,44.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2007.0,WD,Normal
470.0,60.0,RL,76.0,9291.0,Pave,None,IR1,Lvl,Corner,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,6.0,5.0,1993.0,1993.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,Gd,TA,No,GLQ,426.0,Unf,0.0,406.0,832.0,GasA,Ex,Y,SBrkr,832.0,878.0,0.0,1710.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,None,Attchd,1993.0,RFn,2.0,506.0,TA,TA,Y,144.0,70.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2008.0,WD,Normal
471.0,120.0,RL,61.5,6820.0,Pave,None,IR1,Lvl,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8.0,5.0,1985.0,1985.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,368.0,BLQ,1120.0,0.0,1488.0,GasA,TA,Y,SBrkr,1502.0,0.0,0.0,1502.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,4.0,Typ,0.0,None,Attchd,1985.0,RFn,2.0,528.0,TA,TA,Y,0.0,54.0,0.0,0.0,140.0,0.0,None,None,None,0.0,6.0,2010.0,WD,Normal
472.0,60.0,RL,92.0,11952.0,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7.0,6.0,1977.0,1977.0,Mansard,WdShake,WdShing,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,808.0,808.0,GasA,TA,Y,SBrkr,1161.0,808.0,0.0,1969.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,8.0,Typ,1.0,Gd,Attchd,1977.0,RFn,2.0,534.0,TA,TA,Y,0.0,0.0,0.0,0.0,276.0,0.0,None,None,None,0.0,11.0,2007.0,WD,Normal
473.0,180.0,RM,35.0,3675.0,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,6.0,5.0,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,TA,TA,PConc,Gd,TA,Gd,GLQ,459.0,Unf,0.0,88.0,547.0,GasA,Ex,Y,SBrkr,1072.0,0.0,0.0,1072.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,None,Basment,2005.0,RFn,2.0,525.0,TA,TA,Y,0.0,28.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2008.0,WD,Normal
474.0,20.0,RL,110.0,14977.0,Pave,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,5.0,2006.0,2007.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,304.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1350.0,Unf,0.0,626.0,1976.0,GasA,Ex,Y,SBrkr,1976.0,0.0,0.0,1976.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,7.0,Typ,1.0,Ex,Attchd,2006.0,RFn,3.0,908.0,TA,TA,Y,250.0,63.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2007.0,New,Partial
475.0,120.0,RL,41.0,5330.0,Pave,None,Reg,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8.0,5.0,2000.0,2000.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1196.0,Unf,0.0,298.0,1494.0,GasA,Ex,Y,SBrkr,1652.0,0.0,0.0,1652.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,Typ,0.0,None,Attchd,2000.0,RFn,2.0,499.0,TA,TA,Y,96.0,48.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8.0,2007.0,WD,Normal
476.0,20.0,RL,80.0,8480.0,Pave,None,Reg,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,6.0,1963.0,1963.0,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,630.0,Unf,0.0,340.0,970.0,GasA,TA,Y,SBrkr,970.0,0.0,0.0,970.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,None,Detchd,1996.0,Unf,2.0,624.0,TA,TA,Y,0.0,24.0,0.0,0.0,192.0,0.0,None,None,None,0.0,7.0,2007.0,WD,Normal
477.0,20.0,RL,75.0,13125.0,Pave,None,Reg,Lvl,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,6.0,5.0,1997.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,215.0,TA,TA,PConc,Gd,TA,Gd,GLQ,994.0,Unf,0.0,484.0,1478.0,GasA,Ex,Y,SBrkr,1493.0,0.0,0.0,1493.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1997.0,Fin,2.0,508.0,TA,TA,Y,140.0,39.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2008.0,WD,Normal
478.0,60.0,RL,105.0,13693.0,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9.0,5.0,2006.0,2006.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,772.0,Ex,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,2153.0,2153.0,GasA,Ex,Y,SBrkr,2069.0,574.0,0.0,2643.0,0.0,0.0,2.0,1.0,3.0,1.0,Ex,9.0,Typ,1.0,Gd,BuiltIn,2006.0,Fin,3.0,694.0,TA,TA,Y,414.0,84.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3.0,2007.0,WD,Normal
479.0,20.0,RL,79.0,10637.0,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.0,5.0,2007.0,2008.0,Hip,CompShg,VinylSd,VinylSd,Stone,336.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1288.0,Unf,0.0,417.0,1705.0,GasA,Ex,Y,SBrkr,1718.0,0.0,0.0,1718.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2007.0,RFn,3.0,826.0,TA,TA,Y,208.0,44.0,0.0,0.0,0.0,0.0,None,None,None,0.0,9.0,2009.0,WD,Normal
480.0,30.0,RM,50.0,5925.0,Pave,None,Reg,Bnk,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4.0,7.0,1937.0,2000.0,Hip,CompShg,Stucco,Stucco,BrkCmn,435.0,TA,TA,BrkTil,Fa,TA,No,Rec,168.0,Unf,0.0,739.0,907.0,GasA,TA,Y,SBrkr,1131.0,0.0,0.0,1131.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,7.0,Typ,0.0,None,Detchd,1995.0,Unf,2.0,672.0,TA,TA,Y,0.0,72.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,3.0,2007.0,WD,Alloca
481.0,20.0,RL,98.0,16033.0,Pave,None,IR1,Lvl,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9.0,5.0,2004.0,2005.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,378.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1261.0,Unf,0.0,572.0,1833.0,GasA,Ex,Y,SBrkr,1850.0,0.0,0.0,1850.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,2004.0,Fin,3.0,772.0,TA,TA,Y,519.0,112.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3.0,2006.0,WD,Normal
482.0,20.0,RL,72.0,11846.0,Pave,None,IR1,HLS,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9.0,5.0,2003.0,2004.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,562.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1567.0,Unf,0.0,225.0,1792.0,GasA,Ex,Y,SBrkr,1792.0,0.0,0.0,1792.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,Typ,1.0,Gd,Attchd,2003.0,Fin,3.0,874.0,TA,TA,Y,206.0,49.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8.0,2006.0,WD,Normal
483.0,70.0,RM,50.0,2500.0,Pave,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7.0,8.0,1915.0,2005.0,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,TA,TA,No,ALQ,299.0,Unf,0.0,611.0,910.0,GasA,Ex,Y,SBrkr,916.0,910.0,0.0,1826.0,1.0,0.0,1.0,1.0,4.0,1.0,Ex,7.0,Min2,1.0,Gd,Attchd,1915.0,Unf,1.0,164.0,Fa,Fa,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2009.0,WD,Normal
484.0,120.0,RM,32.0,4500.0,Pave,None,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Norm,Twnhs,1Story,6.0,5.0,1998.0,1998.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,116.0,TA,TA,PConc,Ex,TA,No,GLQ,897.0,Unf,0.0,319.0,1216.0,GasA,Ex,Y,SBrkr,1216.0,0.0,0.0,1216.0,1.0,0.0,2.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,None,Attchd,1998.0,Unf,2.0,402.0,TA,TA,Y,0.0,125.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2006.0,WD,Normal
485.0,20.0,RL,71.0,7758.0,Pave,None,IR1,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,7.0,1962.0,2001.0,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,588.0,Unf,0.0,411.0,999.0,GasA,Gd,Y,SBrkr,999.0,0.0,0.0,999.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,None,Detchd,1963.0,Unf,1.0,264.0,TA,TA,Y,0.0,132.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3.0,2007.0,WD,Normal
486.0,20.0,RL,80.0,9600.0,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1950.0,2007.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,607.0,Unf,0.0,506.0,1113.0,GasA,Gd,Y,SBrkr,1113.0,0.0,0.0,1113.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,Typ,1.0,Gd,Attchd,1950.0,Unf,1.0,264.0,TA,TA,Y,0.0,80.0,120.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2009.0,WD,Normal
487.0,20.0,RL,79.0,10289.0,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1965.0,1965.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,ALQ,836.0,Unf,0.0,237.0,1073.0,GasA,TA,Y,SBrkr,1073.0,0.0,0.0,1073.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,None,Attchd,1965.0,RFn,2.0,515.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2007.0,WD,Normal
488.0,20.0,RL,70.0,12243.0,Pave,None,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1971.0,1971.0,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,998.0,Unf,0.0,486.0,1484.0,GasA,Gd,Y,SBrkr,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1971.0,Unf,2.0,487.0,TA,TA,Y,224.0,0.0,0.0,0.0,180.0,0.0,None,None,None,0.0,2.0,2007.0,WD,Normal
489.0,190.0,RL,60.0,10800.0,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5.0,4.0,1900.0,1970.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,Fa,No,BLQ,664.0,Unf,0.0,290.0,954.0,GasA,TA,N,FuseA,1766.0,648.0,0.0,2414.0,0.0,0.0,2.0,0.0,3.0,2.0,TA,10.0,Mod,1.0,Gd,Attchd,1970.0,Unf,2.0,520.0,TA,Fa,N,142.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2006.0,ConLD,Normal
490.0,180.0,RM,21.0,1526.0,Pave,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4.0,8.0,1970.0,2002.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,515.0,Unf,0.0,115.0,630.0,GasA,TA,Y,SBrkr,630.0,0.0,0.0,630.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,3.0,Typ,0.0,None,Attchd,1970.0,Unf,1.0,286.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2009.0,WD,Normal
491.0,160.0,RM,21.0,2665.0,Pave,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5.0,6.0,1976.0,1976.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,264.0,264.0,GasA,TA,Y,SBrkr,616.0,688.0,0.0,1304.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,4.0,Typ,1.0,Gd,BuiltIn,1976.0,Fin,1.0,336.0,TA,TA,Y,141.0,24.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2008.0,WD,Normal
492.0,50.0,RL,79.0,9490.0,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6.0,7.0,1941.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,403.0,Rec,165.0,238.0,806.0,GasA,TA,Y,FuseA,958.0,620.0,0.0,1578.0,1.0,0.0,1.0,0.0,3.0,1.0,Fa,5.0,Typ,2.0,TA,Attchd,1941.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,32.0,0.0,0.0,0.0,None,MnPrv,None,0.0,8.0,2006.0,WD,Normal
